NAME,total_population,median_household_income,poverty_count,labor_force_count,zcta,poverty_rate,has_sprouts,has_whole_foods
ZCTA5 01109,31301,42928,6997,12492,01109,22.353918405162773,No,No
ZCTA5 01118,15112,78354,2232,7919,01118,14.769719428268926,No,No
ZCTA5 01119,14182,54326,2336,6088,01119,16.471583697644903,No,No
ZCTA5 01128,3063,77050,216,1579,01128,7.051909892262488,No,No
ZCTA5 01129,6486,80352,757,3416,01129,11.671292013567685,No,No
ZCTA5 01144,0,-666666666,0,0,01144,,No,No
ZCTA5 01151,9467,51410,1661,4159,01151,17.54515686067392,No,No
ZCTA5 01201,45188,67262,6084,24474,01201,13.463751438434981,No,No
ZCTA5 01220,8149,54677,1123,4074,01220,13.780832003926863,No,No
ZCTA5 01222,623,78077,43,344,01222,6.902086677367576,No,No
ZCTA5 01223,2565,79226,216,1354,01223,8.421052631578947,No,No
ZCTA5 01224,124,-666666666,0,102,01224,0.0,No,No
ZCTA5 01225,3239,72485,209,1646,01225,6.452608829885767,No,No
ZCTA5 01226,6332,76198,492,3136,01226,7.770056854074542,No,No
ZCTA5 01229,125,-666666666,27,50,01229,21.6,No,No
ZCTA5 01230,9095,73884,647,4973,01230,7.113798790544255,No,No
ZCTA5 01235,2461,71641,203,1331,01235,8.248679398618448,No,No
ZCTA5 01236,1625,113958,47,1039,01236,2.8923076923076922,No,No
ZCTA5 01237,2451,86300,87,1258,01237,3.549571603427173,No,No
ZCTA5 01238,5928,77679,396,3214,01238,6.680161943319838,No,No
ZCTA5 01240,4922,82578,340,2212,01240,6.907761072734661,No,No
ZCTA5 01242,255,-666666666,10,180,01242,3.9215686274509802,No,No
ZCTA5 01243,135,79167,7,97,01243,5.185185185185185,No,No
ZCTA5 01244,158,56842,8,63,01244,5.063291139240507,No,No
ZCTA5 01245,828,111354,69,345,01245,8.333333333333332,No,No
ZCTA5 01247,15279,53692,1900,7709,01247,12.435368806859087,No,No
ZCTA5 01253,818,102596,18,524,01253,2.2004889975550124,No,No
ZCTA5 01254,961,91667,50,494,01254,5.202913631633715,No,No
ZCTA5 01255,931,73958,56,472,01255,6.015037593984962,No,No
ZCTA5 01256,620,54219,90,288,01256,14.516129032258066,No,No
ZCTA5 01257,2230,78940,287,1360,01257,12.869955156950672,No,No
ZCTA5 01258,188,117917,6,106,01258,3.1914893617021276,No,No
ZCTA5 01259,733,120568,22,384,01259,3.0013642564802185,No,No
ZCTA5 01260,20,-666666666,0,20,01260,0.0,No,No
ZCTA5 01262,1785,75804,253,871,01262,14.173669467787114,No,No
ZCTA5 01264,207,78750,30,116,01264,14.492753623188406,No,No
ZCTA5 01266,952,85714,98,503,01266,10.294117647058822,No,No
ZCTA5 01267,8142,101823,630,4083,01267,7.7376565954310985,No,No
ZCTA5 01270,999,100833,43,584,01270,4.3043043043043046,No,No
ZCTA5 01301,17880,53536,2646,8510,01301,14.798657718120806,No,No
ZCTA5 01330,1607,80560,188,937,01330,11.698817672682015,No,No
ZCTA5 01331,13845,66985,1394,7165,01331,10.06861682918021,No,No
ZCTA5 01337,2470,79000,157,1382,01337,6.3562753036437245,No,No
ZCTA5 01338,65,56250,0,21,01338,0.0,No,No
ZCTA5 01339,1396,69500,131,712,01339,9.383954154727794,No,No
ZCTA5 01340,1890,74632,135,1066,01340,7.142857142857142,No,No
ZCTA5 01341,1620,92500,52,951,01341,3.2098765432098766,No,No
ZCTA5 01342,1321,99583,214,716,01342,16.1998485995458,No,No
ZCTA5 01343,167,76250,14,97,01343,8.383233532934131,No,No
ZCTA5 01344,1631,70560,131,865,01344,8.031882280809318,No,No
ZCTA5 01346,409,105944,34,276,01346,8.312958435207824,No,No
ZCTA5 01347,197,74712,27,169,01347,13.705583756345177,No,No
ZCTA5 01349,764,70240,117,425,01349,15.314136125654452,No,No
ZCTA5 01350,103,-666666666,11,47,01350,10.679611650485436,No,No
ZCTA5 01351,2741,96389,203,1501,01351,7.406056183874499,No,No
ZCTA5 01354,1747,79135,160,1025,01354,9.158557527189467,No,No
ZCTA5 01355,1009,76739,108,633,01355,10.703666997026758,No,No
ZCTA5 01360,2871,94775,204,1644,01360,7.105538140020899,No,No
ZCTA5 01364,7643,55773,1545,3547,01364,20.214575428496666,No,No
ZCTA5 01366,1177,104205,74,612,01366,6.287170773152082,No,No
ZCTA5 01367,504,78125,65,218,01367,12.896825396825399,No,No
ZCTA5 01368,1455,98542,163,758,01368,11.202749140893472,No,No
ZCTA5 01370,3713,74680,500,1874,01370,13.4661998384056,No,No
ZCTA5 01373,4921,96546,168,2978,01373,3.4139402560455197,No,No
ZCTA5 01375,3658,59185,676,2617,01375,18.480043739748496,No,No
ZCTA5 01376,4868,53671,425,2709,01376,8.730484798685293,No,No
ZCTA5 01378,814,89643,54,463,01378,6.6339066339066335,No,No
ZCTA5 01379,779,66290,121,398,01379,15.532734274711169,No,No
ZCTA5 01380,25,-666666666,7,16,01380,28.000000000000004,No,No
ZCTA5 01420,41661,65599,5637,22553,01420,13.530640167062721,No,No
ZCTA5 01430,6457,111801,616,3325,01430,9.540034071550256,No,No
ZCTA5 01431,3187,105750,91,1921,01431,2.8553498588013806,No,No
ZCTA5 01432,8118,99375,572,5099,01432,7.046070460704606,No,No
ZCTA5 01434,1763,106875,82,489,01434,4.651162790697675,No,No
ZCTA5 01436,3694,90225,209,1646,01436,5.657823497563617,No,No
ZCTA5 01438,385,83953,4,146,01438,1.0389610389610389,No,No
ZCTA5 01440,21231,57289,2968,10249,01440,13.979558193208044,No,No
ZCTA5 01450,11212,186750,501,6041,01450,4.468426685693899,No,No
ZCTA5 01451,5362,199191,233,2927,01451,4.345393509884372,No,No
ZCTA5 01452,4338,114922,324,2428,01452,7.468879668049793,No,No
ZCTA5 01453,43550,75954,3874,24297,01453,8.895522388059701,No,No
ZCTA5 01460,10084,151488,691,5443,01460,6.8524395081316944,No,No
ZCTA5 01462,11765,106473,842,6448,01462,7.156821079473014,No,No
ZCTA5 01463,11667,124052,729,6520,01463,6.248392903059913,No,No
ZCTA5 01464,7092,114118,125,3362,01464,1.7625493513818387,No,No
ZCTA5 01468,4009,106581,182,2455,01468,4.539785482664007,No,No
ZCTA5 01469,7168,100402,494,3996,01469,6.891741071428571,No,No
ZCTA5 01473,8220,95674,278,4232,01473,3.381995133819951,No,No
ZCTA5 01474,1902,117109,188,1213,01474,9.884332281808621,No,No
ZCTA5 01475,10180,85379,1023,5178,01475,10.049115913555992,No,No
ZCTA5 01501,16763,101992,612,8885,01501,3.6508978106544174,No,No
ZCTA5 01503,3514,123077,176,2008,01503,5.0085372794536145,No,No
ZCTA5 01504,9195,95132,445,5369,01504,4.839586731919521,No,No
ZCTA5 01505,4855,133292,390,2672,01505,8.032955715756952,No,No
ZCTA5 01506,3443,71122,245,1948,01506,7.115887307580598,No,No
ZCTA5 01507,13338,113896,498,6931,01507,3.7336932073774176,No,No
ZCTA5 01510,15347,89888,922,9574,01510,6.007688799113834,No,No
ZCTA5 01515,2120,77122,131,1155,01515,6.179245283018868,No,No
ZCTA5 01516,9213,138276,281,5287,01516,3.050037989797026,No,No
ZCTA5 01518,3047,102500,280,1805,01518,9.189366590088612,No,No
ZCTA5 01519,7634,144452,417,4387,01519,5.462405030128373,No,No
ZCTA5 01520,16893,141508,726,9059,01520,4.297638074942284,No,No
ZCTA5 01521,2585,81250,230,1454,01521,8.897485493230175,No,No
ZCTA5 01522,2890,116894,175,1551,01522,6.055363321799308,No,No
ZCTA5 01523,8395,111506,228,4409,01523,2.715902322811197,No,No
ZCTA5 01524,6077,88933,276,3504,01524,4.541714661839723,No,No
ZCTA5 01525,31,-666666666,0,31,01525,0.0,No,No
ZCTA5 01527,13852,109119,677,7654,01527,4.887380883626912,No,No
ZCTA5 01529,3176,95144,250,1855,01529,7.87153652392947,No,No
ZCTA5 01531,984,99318,128,532,01531,13.008130081300814,No,No
ZCTA5 01532,15647,160801,593,9092,01532,3.78986387166869,No,No
ZCTA5 01534,5893,123370,166,3609,01534,2.8169014084507045,No,No
ZCTA5 01535,4750,80380,393,2793,01535,8.273684210526316,No,No
ZCTA5 01536,7282,103793,593,4112,01536,8.143367206811316,No,No
ZCTA5 01537,1935,67750,78,1163,01537,4.0310077519379846,No,No
ZCTA5 01540,11420,100757,417,6378,01540,3.651488616462347,No,No
ZCTA5 01541,3497,163750,135,1988,01541,3.86045181584215,No,No
ZCTA5 01542,2815,106719,50,1359,01542,1.7761989342806392,No,No
ZCTA5 01543,9102,150685,140,4941,01543,1.5381234893430014,No,No
ZCTA5 01545,38734,127088,1502,20798,01545,3.87773015954975,No,No
ZCTA5 01550,17669,55182,3119,9164,01550,17.652385533986077,No,No
ZCTA5 01560,4734,94464,207,2712,01560,4.3726235741444865,No,No
ZCTA5 01561,0,-666666666,0,0,01561,,No,No
ZCTA5 01562,11955,76225,718,6614,01562,6.005855290673359,No,No
ZCTA5 01564,8053,131058,197,4747,01564,2.4462933068421706,No,No
ZCTA5 01566,6795,122844,126,3526,01566,1.8543046357615895,No,No
ZCTA5 01568,7828,147198,138,4341,01568,1.762902401635156,No,No
ZCTA5 01569,14039,124057,452,8273,01569,3.2196025357931477,No,No
ZCTA5 01570,17671,70644,2467,9424,01570,13.960726614226699,No,No
ZCTA5 01571,11885,87306,797,6431,01571,6.705931846865797,No,No
ZCTA5 01581,21360,133145,960,11763,01581,4.49438202247191,No,No
ZCTA5 01583,7476,97736,531,3677,01583,7.102728731942215,No,No
ZCTA5 01585,4841,69767,459,2643,01585,9.481512084280107,No,No
ZCTA5 01588,10468,88487,909,5983,01588,8.683607183798243,No,No
ZCTA5 01590,9268,138750,389,5908,01590,4.197237807509711,No,No
ZCTA5 01602,25869,86128,3239,14592,01602,12.520777764892344,No,No
ZCTA5 01603,20678,58797,3010,11715,01603,14.556533513879485,No,No
ZCTA5 01604,40724,68823,5910,22271,01604,14.512326883410273,No,No
ZCTA5 01605,30590,51360,7551,13915,01605,24.684537430532856,No,No
ZCTA5 01606,22636,82640,2298,13010,01606,10.151970312776108,No,No
ZCTA5 01607,8630,63718,1568,4761,01607,18.16917728852839,No,No
ZCTA5 01608,5080,41319,2161,2608,01608,42.539370078740156,No,No
ZCTA5 01609,23256,58246,4040,12193,01609,17.371861025111798,No,No
ZCTA5 01610,27033,39570,7548,13035,01610,27.921429364110534,No,No
ZCTA5 01611,2188,113276,138,1419,01611,6.307129798903108,No,No
ZCTA5 01612,5013,130787,60,2797,01612,1.196888090963495,No,No
ZCTA5 01701,32973,124532,1745,18743,01701,5.292208776878052,No,No
ZCTA5 01702,38898,76636,5409,22466,01702,13.905599259602036,No,No
ZCTA5 01718,737,-666666666,2,387,01718,0.27137042062415195,No,No
ZCTA5 01719,5462,151207,220,3347,01719,4.027828634199927,No,No
ZCTA5 01720,23081,151339,620,12917,01720,2.6861921060612626,No,No
ZCTA5 01721,18634,124311,770,11314,01721,4.132231404958678,No,No
ZCTA5 01730,14408,143424,655,7600,01730,4.546085508051083,No,No
ZCTA5 01731,1784,71250,0,711,01731,0.0,No,No
ZCTA5 01740,5653,191208,134,3021,01740,2.3704227843622854,No,No
ZCTA5 01741,5209,247656,195,2416,01741,3.7435208293338453,No,No
ZCTA5 01742,18311,183657,423,7706,01742,2.3100868330511717,No,No
ZCTA5 01745,554,162350,0,343,01745,0.0,No,No
ZCTA5 01746,14902,149614,452,8700,01746,3.0331499127633874,No,No
ZCTA5 01747,6021,120750,261,3326,01747,4.334828101644246,No,No
ZCTA5 01748,18748,191439,799,10376,01748,4.261787924045231,No,No
ZCTA5 01749,19947,103086,1098,10797,01749,5.5045871559633035,No,No
ZCTA5 01752,41391,94199,3605,24248,01752,8.709622864874007,No,No
ZCTA5 01754,10671,112524,875,6267,01754,8.199793833755036,No,No
ZCTA5 01756,6238,135909,427,3612,01756,6.845142673933953,No,No
ZCTA5 01757,30411,93100,2789,17783,01757,9.171023642760844,No,No
ZCTA5 01760,36274,133623,1647,21387,01760,4.540442189998346,No,No
ZCTA5 01770,4404,242688,106,2380,01770,2.406902815622162,No,No
ZCTA5 01772,9867,188000,336,5606,01772,3.4052903618121007,No,No
ZCTA5 01773,5216,185288,354,2248,01773,6.78680981595092,No,No
ZCTA5 01775,7111,166833,305,3874,01775,4.289129517648713,No,No
ZCTA5 01776,18926,234427,278,9478,01776,1.4688787910810526,No,No
ZCTA5 01778,14070,207721,554,7276,01778,3.937455579246624,No,No
ZCTA5 01801,40992,104780,2665,24908,01801,6.501268540202966,No,No
ZCTA5 01803,26004,134189,1347,14233,01803,5.179972311952008,No,No
ZCTA5 01810,35612,162694,1155,19779,01810,3.243288779063237,No,No
ZCTA5 01821,30854,138397,1088,19341,01821,3.526285084591949,No,No
ZCTA5 01824,26612,137778,1398,14874,01824,5.253269201863821,No,No
ZCTA5 01826,32309,102335,2160,18258,01826,6.685443684422297,No,No
ZCTA5 01827,3359,193583,33,2051,01827,0.9824352485858886,No,No
ZCTA5 01830,26885,72195,3791,14716,01830,14.100799702436303,No,No
ZCTA5 01832,25707,78151,2729,14240,01832,10.615785583693157,No,No
ZCTA5 01833,8389,148810,255,4609,01833,3.039694838478961,No,No
ZCTA5 01834,6742,131952,214,3949,01834,3.1741323049540195,No,No
ZCTA5 01835,14681,102162,514,9130,01835,3.5011239016415776,No,No
ZCTA5 01840,6977,30696,2241,3132,01840,32.11982227318332,No,No
ZCTA5 01841,52738,51574,10373,25798,01841,19.66892942470325,No,No
ZCTA5 01843,28352,72630,4287,17026,01843,15.120626410835214,No,No
ZCTA5 01844,52780,93739,4677,29591,01844,8.861311102690413,No,No
ZCTA5 01845,31624,131852,2216,17381,01845,7.007336200354161,No,No
ZCTA5 01850,16806,66069,3118,8023,01850,18.552897774604308,No,No
ZCTA5 01851,32323,79330,5101,18575,01851,15.78133217832503,No,No
ZCTA5 01852,36546,76272,5097,20526,01852,13.946806764078149,No,No
ZCTA5 01854,29062,66645,5016,15544,01854,17.259651778955337,No,No
ZCTA5 01860,6717,100321,571,3652,01860,8.500818817924669,No,No
ZCTA5 01862,11126,125159,767,5937,01862,6.893762358439691,No,No
ZCTA5 01863,9570,128682,298,5648,01863,3.1138975966562175,No,No
ZCTA5 01864,15529,141442,417,8991,01864,2.6852984738231696,No,No
ZCTA5 01867,25443,154505,907,13693,01867,3.5648311912903354,No,No
ZCTA5 01876,30817,120891,956,17912,01876,3.1021838595580364,No,No
ZCTA5 01879,12385,140901,572,6829,01879,4.618490109002826,No,No
ZCTA5 01880,27026,125707,1119,15367,01880,4.1404573373788205,No,No
ZCTA5 01886,24524,174424,416,13510,01886,1.696297504485402,No,No
ZCTA5 01887,23191,151034,572,13474,01887,2.466474063214178,No,No
ZCTA5 01890,22809,208531,754,11729,01890,3.3057126572844058,No,No
ZCTA5 01901,1658,20699,711,800,01901,42.882991556091675,No,No
ZCTA5 01902,51931,59445,8125,26525,01902,15.645760720956654,No,No
